Facility,Date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
JFK,2019-08-11 00:00:00,14.0,35.0,40.0,36.0,38.0,77.78,58.33,78.95,12.0,26.61,9.46,18.97,6.03,5.85,2.76,8.47
JFK,2019-08-11 00:00:00,15.0,29.0,43.0,30.0,43.0,86.67,76.67,81.4,5.57,22.4,5.05,8.6,4.37,5.03,3.58,6.91
JFK,2019-08-11 00:00:00,16.0,36.0,36.0,36.0,32.0,83.33,83.33,90.63,7.44,19.0,2.27,7.83,5.94,7.26,2.34,3.56
JFK,2019-08-11 00:00:00,17.0,35.0,39.0,34.0,38.0,79.41,79.41,84.21,6.06,18.94,2.43,7.03,6.76,3.82,5.45,8.53
JFK,2019-08-11 00:00:00,18.0,38.0,35.0,35.0,36.0,74.29,77.14,77.78,12.77,18.23,2.55,14.66,7.22,2.96,1.97,12.94
JFK,2019-08-11 00:00:00,19.0,45.0,30.0,44.0,30.0,75.0,43.18,83.33,13.84,31.25,13.83,24.98,3.8,5.22,2.07,7.87
JFK,2019-08-11 00:00:00,20.0,35.0,39.0,35.0,37.0,71.43,62.86,83.78,13.03,21.6,4.99,16.29,4.46,8.05,1.3,12.49
JFK,2019-08-11 00:00:00,21.0,43.0,30.0,41.0,32.0,78.05,70.73,71.88,14.46,23.78,6.52,19.12,3.56,6.76,3.19,11.91
JFK,2019-08-11 00:00:00,22.0,31.0,44.0,29.0,43.0,72.41,62.07,65.12,27.62,25.14,7.82,32.76,2.28,6.45,3.09,24.56
JFK,2019-08-11 00:00:00,23.0,21.0,31.0,17.0,32.0,82.35,76.47,84.38,8.88,20.47,3.28,10.59,3.13,4.11,0.78,9.31
JFK,2019-08-12 00:00:00,0.0,8.0,14.0,8.0,14.0,75.0,75.0,78.57,6.13,23.38,6.0,10.13,2.57,3.11,1.86,10.71
JFK,2019-08-12 00:00:00,1.0,10.0,2.0,11.0,3.0,54.55,54.55,33.33,51.91,22.36,4.87,56.45,7.67,2.1,17.0,14.0
JFK,2019-08-12 00:00:00,2.0,4.0,1.0,4.0,2.0,75.0,75.0,0.0,7.0,22.5,5.05,8.75,1.0,2.2,7.0,37.0
JFK,2019-08-12 00:00:00,3.0,1.0,3.0,1.0,4.0,100.0,100.0,25.0,0.0,31.0,13.4,13.0,2.25,2.47,14.75,47.75
JFK,2019-08-12 00:00:00,4.0,1.0,1.0,1.0,3.0,0.0,0.0,100.0,19.0,17.0,0.0,18.0,0.33,10.07,6.0,1.33
JFK,2019-08-12 00:00:00,5.0,14.0,21.0,13.0,20.0,84.62,84.62,70.0,10.69,17.0,3.1,12.0,2.95,2.24,0.8,19.25
JFK,2019-08-12 00:00:00,6.0,20.0,27.0,20.0,27.0,95.0,95.0,85.19,8.9,15.95,0.72,8.95,13.48,3.85,2.63,5.33
JFK,2019-08-12 00:00:00,7.0,37.0,29.0,37.0,31.0,94.59,83.78,70.97,3.62,22.54,5.35,7.35,9.65,3.02,5.03,14.26
JFK,2019-08-12 00:00:00,8.0,50.0,20.0,49.0,19.0,91.84,83.67,84.21,2.41,27.35,8.93,8.08,3.16,4.57,2.26,4.32
JFK,2019-08-12 00:00:00,9.0,39.0,28.0,39.0,28.0,89.74,79.49,85.71,3.03,23.15,5.71,6.72,5.21,4.16,4.86,6.32
JFK,2019-08-12 00:00:00,10.0,23.0,24.0,22.0,24.0,86.36,81.82,79.17,8.36,20.36,4.0,10.86,3.75,2.65,1.92,6.67
JFK,2019-08-12 00:00:00,11.0,40.0,25.0,39.0,26.0,79.49,66.67,84.62,7.36,25.1,7.57,13.28,4.35,3.6,1.81,5.77
JFK,2019-08-12 00:00:00,12.0,20.0,36.0,20.0,35.0,90.0,90.0,82.86,4.05,22.35,5.85,6.95,3.86,2.92,2.69,23.8
JFK,2019-08-12 00:00:00,13.0,31.0,41.0,34.0,41.0,73.53,52.94,85.37,13.97,23.26,6.17,19.65,3.2,1.7,2.63,12.34
JFK,2019-08-12 00:00:00,14.0,34.0,41.0,34.0,42.0,79.41,47.06,80.95,15.18,31.06,13.33,25.79,4.9,3.03,3.12,13.26
JFK,2019-08-12 00:00:00,15.0,29.0,43.0,31.0,42.0,74.19,67.74,83.33,8.23,31.42,13.18,19.35,3.48,3.95,2.24,11.21
JFK,2019-08-12 00:00:00,16.0,37.0,36.0,37.0,33.0,78.38,29.73,75.76,10.11,38.86,20.98,27.38,4.64,5.95,1.03,12.3
JFK,2019-08-12 00:00:00,17.0,32.0,38.0,33.0,37.0,78.79,36.36,78.38,17.03,33.48,15.48,30.58,7.03,4.76,4.49,9.38
JFK,2019-08-12 00:00:00,18.0,38.0,37.0,35.0,36.0,71.43,51.43,69.44,12.09,30.86,12.97,23.8,6.53,6.15,2.92,15.53
JFK,2019-08-12 00:00:00,19.0,47.0,29.0,47.0,27.0,42.55,6.38,77.78,25.89,43.3,25.06,49.79,5.59,8.94,2.33,10.63
JFK,2019-08-12 00:00:00,20.0,36.0,40.0,34.0,38.0,76.47,44.12,68.42,12.12,32.97,15.38,25.91,6.37,10.19,2.29,19.03
JFK,2019-08-12 00:00:00,21.0,41.0,30.0,38.0,31.0,71.05,23.68,80.65,18.87,37.89,20.5,37.71,3.94,5.74,1.94,12.9
JFK,2019-08-12 00:00:00,22.0,32.0,45.0,34.0,40.0,91.18,8.82,72.5,5.29,44.88,27.19,29.03,5.2,4.85,3.58,11.68
JFK,2019-08-12 00:00:00,23.0,22.0,30.0,18.0,28.0,55.56,22.22,75.0,18.06,27.5,10.06,26.39,2.57,5.11,0.61,24.21
JFK,2019-08-13 00:00:00,0.0,8.0,15.0,9.0,16.0,88.89,88.89,87.5,4.78,21.78,5.07,8.44,39.31,3.58,37.63,36.88
JFK,2019-08-13 00:00:00,1.0,10.0,3.0,9.0,2.0,66.67,66.67,100.0,51.11,24.0,6.53,57.33,0.0,4.8,0.0,0.0
JFK,2019-08-13 00:00:00,2.0,4.0,1.0,4.0,2.0,100.0,100.0,0.0,3.5,15.5,0.35,1.5,1.5,3.7,7.0,43.0
JFK,2019-08-13 00:00:00,3.0,1.0,3.0,1.0,5.0,100.0,100.0,80.0,0.0,29.0,11.4,11.0,4.2,2.92,3.0,16.0
JFK,2019-08-13 00:00:00,4.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,15.0,17.0,0.0,14.0,0.0,1.8,0.0,0.0
JFK,2019-08-13 00:00:00,5.0,12.0,22.0,12.0,24.0,91.67,91.67,83.33,3.0,16.17,0.8,3.17,6.67,4.99,7.17,20.33
JFK,2019-08-13 00:00:00,6.0,20.0,27.0,21.0,30.0,80.95,80.95,93.33,6.71,17.76,1.51,7.0,9.87,3.91,3.2,4.63
JFK,2019-08-13 00:00:00,7.0,37.0,27.0,40.0,29.0,87.5,85.0,86.21,5.65,20.45,3.46,7.83,10.0,4.92,2.45,8.48
JFK,2019-08-13 00:00:00,8.0,50.0,18.0,51.0,19.0,84.31,66.67,89.47,12.33,26.9,8.76,19.14,1.0,6.97,1.0,6.47
JFK,2019-08-13 00:00:00,9.0,38.0,26.0,40.0,26.0,85.0,82.5,80.77,9.48,22.75,5.59,12.18,3.27,3.55,1.62,15.27
JFK,2019-08-13 00:00:00,10.0,22.0,25.0,22.0,27.0,86.36,81.82,81.48,15.91,18.09,2.41,17.68,3.41,1.58,2.0,7.37
JFK,2019-08-13 00:00:00,11.0,38.0,24.0,37.0,25.0,83.78,83.78,80.0,7.73,20.14,3.06,9.11,2.88,2.46,1.24,7.32
JFK,2019-08-13 00:00:00,12.0,22.0,35.0,21.0,35.0,76.19,71.43,80.0,12.71,22.43,6.04,17.24,2.71,1.81,0.71,9.94
JFK,2019-08-13 00:00:00,13.0,29.0,42.0,30.0,42.0,83.33,63.33,73.81,7.53,29.07,11.26,17.37,3.19,2.89,5.07,24.26
JFK,2019-08-13 00:00:00,14.0,35.0,42.0,37.0,39.0,54.05,27.03,71.79,39.08,36.54,18.98,56.11,4.77,3.11,3.69,11.28
JFK,2019-08-13 00:00:00,15.0,28.0,43.0,28.0,44.0,50.0,14.29,63.64,19.61,34.68,16.38,34.54,5.36,4.93,6.34,29.52
JFK,2019-08-13 00:00:00,16.0,37.0,36.0,37.0,32.0,70.27,45.95,71.88,34.38,30.05,12.18,44.35,5.5,6.22,5.19,22.31
JFK,2019-08-13 00:00:00,17.0,33.0,36.0,33.0,36.0,78.79,81.82,72.22,11.0,23.94,6.43,15.45,5.31,5.34,1.83,17.58
JFK,2019-08-13 00:00:00,18.0,37.0,38.0,36.0,38.0,69.44,63.89,57.89,14.67,25.94,8.46,21.44,5.84,4.19,3.29,19.34
JFK,2019-08-13 00:00:00,19.0,46.0,29.0,46.0,28.0,65.22,23.91,57.14,20.37,40.85,22.54,41.28,4.14,5.43,1.04,27.29
JFK,2019-08-13 00:00:00,20.0,35.0,40.0,33.0,38.0,72.73,21.21,36.84,15.09,35.79,17.75,31.39,5.0,5.66,2.26,29.47
JFK,2019-08-13 00:00:00,21.0,39.0,31.0,38.0,31.0,60.53,31.58,41.94,21.39,34.61,16.59,36.68,5.1,4.38,3.94,50.68
JFK,2019-08-13 00:00:00,22.0,30.0,42.0,31.0,41.0,61.29,22.58,48.78,42.1,33.58,16.22,55.55,3.34,6.59,5.07,33.32
JFK,2019-08-13 00:00:00,23.0,20.0,29.0,17.0,28.0,64.71,58.82,67.86,14.53,22.82,5.91,17.65,3.0,4.15,3.07,22.64
JFK,2019-08-14 00:00:00,0.0,8.0,14.0,9.0,15.0,66.67,66.67,73.33,14.22,27.67,10.13,22.67,2.67,2.3,1.33,19.07
JFK,2019-08-14 00:00:00,1.0,10.0,2.0,9.0,3.0,88.89,77.78,66.67,2.44,24.33,6.93,8.44,0.0,3.83,3.67,25.0
JFK,2019-08-14 00:00:00,2.0,5.0,1.0,5.0,2.0,100.0,100.0,50.0,0.2,15.8,0.0,0.0,0.0,3.75,2.0,18.5
JFK,2019-08-14 00:00:00,3.0,0.0,3.0,0.0,3.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.67,3.07,0.67,7.0
JFK,2019-08-14 00:00:00,4.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,24.0,15.0,0.0,21.0,0.0,0.8,0.0,0.0
JFK,2019-08-14 00:00:00,5.0,12.0,22.0,12.0,24.0,91.67,91.67,87.5,4.58,14.92,0.53,5.08,1.75,3.99,0.46,4.63
JFK,2019-08-14 00:00:00,6.0,19.0,25.0,19.0,31.0,89.47,84.21,80.65,9.0,22.16,5.59,13.58,2.74,6.19,3.48,23.16
JFK,2019-08-14 00:00:00,7.0,37.0,29.0,40.0,29.0,92.5,62.5,82.76,8.85,32.38,14.75,20.93,3.24,8.23,3.97,11.41
JFK,2019-08-14 00:00:00,8.0,51.0,19.0,54.0,18.0,83.33,31.48,77.78,7.3,43.63,25.16,28.91,1.56,6.91,1.67,29.22
JFK,2019-08-14 00:00:00,9.0,38.0,26.0,42.0,26.0,73.81,21.43,76.92,22.57,43.02,25.23,43.76,2.08,6.02,1.62,37.85
JFK,2019-08-14 00:00:00,10.0,21.0,24.0,23.0,24.0,78.26,43.48,95.83,16.43,34.26,16.8,29.83,1.58,2.98,0.25,4.29
JFK,2019-08-14 00:00:00,11.0,37.0,26.0,38.0,28.0,81.58,42.11,82.14,7.66,36.58,18.5,23.34,2.18,5.0,1.39,6.39
JFK,2019-08-14 00:00:00,12.0,22.0,34.0,25.0,35.0,60.0,52.0,77.14,41.44,32.28,15.01,53.68,2.0,4.72,3.14,11.8
JFK,2019-08-14 00:00:00,13.0,31.0,43.0,31.0,43.0,64.52,12.9,74.42,30.45,45.48,27.61,55.58,2.65,4.97,5.56,22.4
JFK,2019-08-14 00:00:00,14.0,35.0,41.0,36.0,39.0,66.67,5.56,74.36,25.53,52.0,34.27,57.39,2.62,8.09,2.44,8.74
JFK,2019-08-14 00:00:00,15.0,29.0,43.0,30.0,42.0,73.33,40.0,66.67,49.53,36.5,18.31,65.77,3.71,8.49,7.05,15.69
JFK,2019-08-14 00:00:00,16.0,36.0,38.0,35.0,33.0,57.14,48.57,57.58,57.06,26.91,9.8,64.71,3.12,10.34,7.03,21.39
JFK,2019-08-14 00:00:00,17.0,32.0,38.0,32.0,36.0,43.75,37.5,50.0,34.56,27.97,10.41,43.88,5.08,24.32,17.19,27.64
JFK,2019-08-14 00:00:00,18.0,39.0,37.0,36.0,38.0,44.44,27.78,39.47,37.56,33.67,15.78,52.53,5.05,21.76,17.42,42.97
JFK,2019-08-14 00:00:00,19.0,47.0,29.0,46.0,29.0,19.57,8.7,58.62,62.5,37.28,18.96,80.72,16.45,12.61,15.52,32.55
JFK,2019-08-14 00:00:00,20.0,36.0,38.0,33.0,36.0,33.33,18.18,38.89,74.18,36.06,18.07,91.48,14.31,11.48,8.19,40.08
JFK,2019-08-14 00:00:00,21.0,38.0,32.0,36.0,35.0,38.89,16.67,42.86,56.72,37.39,19.41,75.0,5.89,13.05,6.66,59.26
JFK,2019-08-14 00:00:00,22.0,30.0,42.0,33.0,40.0,51.52,18.18,40.0,60.0,39.21,21.63,79.61,7.05,8.61,4.35,41.55
JFK,2019-08-14 00:00:00,23.0,23.0,29.0,19.0,27.0,47.37,10.53,44.44,36.05,29.58,12.09,47.58,6.96,13.81,8.19,27.78
JFK,2019-08-15 00:00:00,0.0,8.0,15.0,9.0,14.0,66.67,66.67,64.29,14.0,23.78,6.31,20.0,2.93,7.64,4.71,12.64
JFK,2019-08-15 00:00:00,1.0,8.0,2.0,8.0,2.0,62.5,25.0,0.0,14.25,30.0,12.4,26.25,6.0,20.8,16.5,48.0
JFK,2019-08-15 00:00:00,2.0,2.0,1.0,2.0,1.0,100.0,50.0,0.0,0.0,32.5,14.9,14.5,0.0,1.7,0.0,26.0
JFK,2019-08-15 00:00:00,3.0,3.0,4.0,2.0,5.0,50.0,50.0,80.0,21.0,18.5,1.2,22.0,0.4,5.76,1.8,11.4
JFK,2019-08-15 00:00:00,4.0,2.0,3.0,1.0,2.0,0.0,0.0,100.0,18.0,18.0,0.4,18.0,0.0,4.25,0.0,0.0
JFK,2019-08-15 00:00:00,5.0,12.0,21.0,12.0,23.0,91.67,91.67,78.26,4.08,17.58,1.48,4.67,0.61,6.39,0.3,30.87
JFK,2019-08-15 00:00:00,6.0,20.0,28.0,20.0,31.0,85.0,85.0,87.1,4.1,18.35,1.5,5.1,1.71,4.39,1.32,3.0
JFK,2019-08-15 00:00:00,7.0,37.0,28.0,39.0,28.0,84.62,66.67,78.57,8.92,26.72,9.27,15.77,1.25,6.84,1.07,20.86
JFK,2019-08-15 00:00:00,8.0,50.0,19.0,50.0,18.0,78.0,54.0,88.89,11.94,31.38,12.96,21.98,0.72,4.45,0.56,11.06
JFK,2019-08-15 00:00:00,9.0,40.0,28.0,41.0,28.0,82.93,73.17,89.29,14.56,24.41,7.08,19.1,2.75,5.18,2.39,17.71
JFK,2019-08-15 00:00:00,10.0,22.0,25.0,24.0,27.0,91.67,75.0,88.89,10.83,27.25,9.91,17.75,1.78,3.01,1.7,7.56
JFK,2019-08-15 00:00:00,11.0,39.0,22.0,38.0,24.0,78.95,71.05,79.17,17.68,22.71,4.89,21.26,2.0,3.4,2.46,8.83
JFK,2019-08-15 00:00:00,12.0,23.0,37.0,23.0,38.0,69.57,43.48,86.84,13.83,29.96,12.38,23.26,3.11,3.23,3.0,7.58
JFK,2019-08-15 00:00:00,13.0,29.0,42.0,29.0,41.0,72.41,62.07,73.17,17.9,30.48,12.8,29.31,3.76,4.91,3.49,19.12
JFK,2019-08-15 00:00:00,14.0,34.0,41.0,38.0,39.0,63.16,44.74,71.79,33.18,34.71,17.03,48.61,4.97,4.48,1.18,13.15
JFK,2019-08-15 00:00:00,15.0,29.0,44.0,30.0,46.0,53.33,10.0,58.7,47.27,43.63,25.43,71.33,10.87,6.64,10.65,37.41
JFK,2019-08-15 00:00:00,16.0,37.0,38.0,36.0,36.0,63.89,19.44,66.67,29.69,52.69,34.8,61.64,11.25,6.96,13.22,24.92
JFK,2019-08-15 00:00:00,17.0,34.0,37.0,36.0,39.0,75.0,25.0,61.54,24.69,52.08,34.11,56.53,7.36,8.11,9.97,29.31
JFK,2019-08-15 00:00:00,18.0,38.0,37.0,35.0,38.0,74.29,25.71,57.89,17.66,52.74,34.73,50.8,6.55,9.95,8.47,38.45
JFK,2019-08-15 00:00:00,19.0,47.0,29.0,46.0,27.0,54.35,4.35,59.26,60.26,63.39,45.07,103.54,3.59,11.4,7.85,29.33
JFK,2019-08-15 00:00:00,20.0,36.0,40.0,34.0,38.0,44.12,0.0,52.63,35.71,70.71,52.75,86.97,5.87,12.82,10.26,26.42
JFK,2019-08-15 00:00:00,21.0,40.0,30.0,38.0,30.0,60.53,0.0,50.0,34.34,61.05,43.11,74.45,2.93,10.91,4.67,40.8
JFK,2019-08-15 00:00:00,22.0,31.0,45.0,33.0,42.0,48.48,9.09,50.0,34.0,52.12,34.63,67.45,4.83,11.36,10.12,32.4
JFK,2019-08-15 00:00:00,23.0,24.0,29.0,19.0,29.0,47.37,5.26,51.72,26.0,41.58,23.89,48.11,3.93,8.07,6.59,31.24
JFK,2019-08-16 00:00:00,0.0,9.0,15.0,8.0,17.0,62.5,37.5,47.06,13.25,29.75,12.23,25.0,3.59,5.76,8.47,16.88
JFK,2019-08-16 00:00:00,1.0,10.0,3.0,9.0,1.0,66.67,66.67,0.0,14.56,22.67,5.27,19.33,0.0,2.8,0.0,65.0
JFK,2019-08-16 00:00:00,2.0,5.0,2.0,6.0,1.0,50.0,50.0,0.0,22.17,19.5,4.87,23.83,0.0,0.0,0.0,28.0
JFK,2019-08-16 00:00:00,3.0,0.0,3.0,0.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.75,3.22,4.75,19.25
JFK,2019-08-16 00:00:00,4.0,1.0,1.0,1.0,3.0,0.0,100.0,100.0,15.0,15.0,0.0,12.0,0.0,0.73,0.0,0.0
JFK,2019-08-16 00:00:00,5.0,12.0,20.0,12.0,24.0,83.33,83.33,75.0,14.42,15.75,0.44,14.42,1.08,2.69,2.0,36.75
JFK,2019-08-16 00:00:00,6.0,19.0,27.0,18.0,31.0,100.0,100.0,70.97,0.78,17.44,1.33,1.0,8.26,2.85,0.9,29.71
JFK,2019-08-16 00:00:00,7.0,37.0,29.0,38.0,31.0,92.11,92.11,74.19,4.68,20.18,3.24,6.58,11.87,3.73,4.19,22.84
JFK,2019-08-16 00:00:00,8.0,51.0,19.0,53.0,21.0,83.02,71.7,71.43,16.64,24.62,6.55,21.47,0.62,4.78,1.1,30.52
JFK,2019-08-16 00:00:00,9.0,39.0,27.0,41.0,28.0,75.61,75.61,85.71,13.54,19.88,3.29,15.46,1.11,3.94,1.43,18.68
JFK,2019-08-16 00:00:00,10.0,21.0,24.0,22.0,24.0,68.18,68.18,91.67,25.91,20.68,4.08,28.64,1.46,2.67,1.25,4.0
JFK,2019-08-16 00:00:00,11.0,38.0,23.0,36.0,26.0,86.11,66.67,73.08,11.0,28.31,10.42,19.39,3.19,3.22,4.27,16.58
JFK,2019-08-16 00:00:00,12.0,20.0,36.0,20.0,34.0,60.0,55.0,76.47,11.75,22.65,5.4,15.0,4.59,2.48,2.24,15.06
JFK,2019-08-16 00:00:00,13.0,30.0,42.0,29.0,41.0,58.62,44.83,82.93,26.83,24.93,7.89,33.17,4.0,2.77,1.37,21.83
JFK,2019-08-16 00:00:00,14.0,33.0,42.0,33.0,41.0,48.48,30.3,78.05,74.58,29.88,12.37,85.97,6.44,3.76,3.22,8.83
JFK,2019-08-16 00:00:00,15.0,29.0,44.0,29.0,44.0,68.97,17.24,70.45,23.17,38.41,20.17,41.52,5.68,7.68,4.77,17.07
JFK,2019-08-16 00:00:00,16.0,37.0,37.0,37.0,32.0,67.57,40.54,78.13,24.27,35.54,17.86,39.11,6.19,9.99,6.88,12.31
JFK,2019-08-16 00:00:00,17.0,33.0,38.0,35.0,37.0,62.86,54.29,59.46,20.2,25.66,8.01,25.89,6.32,13.49,10.24,22.51
JFK,2019-08-16 00:00:00,18.0,38.0,37.0,35.0,38.0,54.29,45.71,50.0,21.06,24.0,6.69,26.34,3.26,12.6,5.18,32.71
JFK,2019-08-16 00:00:00,19.0,47.0,29.0,46.0,28.0,36.96,26.09,60.71,38.41,28.5,10.67,47.98,4.0,12.33,6.75,26.82
JFK,2019-08-16 00:00:00,20.0,36.0,38.0,34.0,37.0,44.12,29.41,40.54,30.76,32.62,14.72,44.65,3.03,15.47,10.05,55.0
JFK,2019-08-16 00:00:00,21.0,41.0,31.0,42.0,32.0,33.33,11.9,28.13,54.6,37.64,19.78,73.0,5.53,15.26,13.44,48.31
JFK,2019-08-16 00:00:00,22.0,31.0,43.0,31.0,42.0,41.94,32.26,38.1,63.0,36.58,19.2,80.74,5.48,13.39,9.14,37.57
JFK,2019-08-16 00:00:00,23.0,21.0,30.0,17.0,27.0,47.06,11.76,44.44,29.65,38.12,20.27,49.06,7.59,9.49,10.37,52.3
JFK,2019-08-17 00:00:00,0.0,10.0,11.0,9.0,16.0,44.44,11.11,56.25,99.0,29.67,12.07,110.67,8.06,6.11,7.88,21.81
JFK,2019-08-17 00:00:00,1.0,9.0,2.0,9.0,4.0,66.67,44.44,100.0,15.0,27.89,10.36,24.89,2.75,7.75,6.0,7.0
JFK,2019-08-17 00:00:00,2.0,5.0,1.0,5.0,1.0,60.0,80.0,0.0,17.4,19.8,3.44,18.2,0.0,1.7,0.0,40.0
JFK,2019-08-17 00:00:00,3.0,3.0,4.0,2.0,3.0,50.0,50.0,100.0,11.0,23.5,6.2,17.0,3.67,7.73,2.33,3.33
JFK,2019-08-17 00:00:00,4.0,1.0,2.0,1.0,1.0,0.0,100.0,100.0,15.0,17.0,0.0,14.0,0.0,4.8,0.0,2.0
JFK,2019-08-17 00:00:00,5.0,10.0,20.0,10.0,18.0,70.0,70.0,94.44,38.0,15.5,0.94,38.5,1.94,3.67,0.22,25.83
JFK,2019-08-17 00:00:00,6.0,18.0,25.0,19.0,30.0,94.74,94.74,83.33,22.68,18.47,2.13,24.21,15.5,3.64,3.43,12.67
JFK,2019-08-17 00:00:00,7.0,37.0,26.0,38.0,31.0,84.21,84.21,77.42,29.34,22.32,4.97,32.55,9.61,7.85,4.19,28.0
JFK,2019-08-17 00:00:00,8.0,46.0,14.0,46.0,16.0,91.3,86.96,75.0,4.2,22.91,4.68,6.91,0.75,5.19,0.88,21.69
JFK,2019-08-17 00:00:00,9.0,40.0,25.0,42.0,28.0,61.9,54.76,78.57,23.38,20.74,4.09,26.88,0.93,3.41,0.46,9.14
JFK,2019-08-17 00:00:00,10.0,20.0,26.0,21.0,27.0,61.9,61.9,88.89,17.9,19.62,2.67,19.43,2.11,2.93,1.48,10.11
JFK,2019-08-17 00:00:00,11.0,38.0,24.0,38.0,26.0,55.26,50.0,69.23,29.87,26.89,9.33,38.16,2.62,5.68,4.77,34.65
JFK,2019-08-17 00:00:00,12.0,21.0,31.0,22.0,31.0,54.55,40.91,70.97,18.18,36.18,18.63,35.91,4.03,6.73,7.71,24.84
JFK,2019-08-17 00:00:00,13.0,28.0,42.0,31.0,42.0,64.52,32.26,59.52,21.68,40.45,22.66,42.52,7.93,5.86,7.36,29.07
JFK,2019-08-17 00:00:00,14.0,35.0,41.0,37.0,39.0,51.35,8.11,53.85,33.86,57.27,39.41,72.43,9.08,8.89,10.87,23.18
JFK,2019-08-17 00:00:00,15.0,28.0,42.0,28.0,42.0,64.29,7.14,50.0,16.82,61.39,43.23,58.32,6.69,13.01,10.95,24.1
JFK,2019-08-17 00:00:00,16.0,35.0,38.0,34.0,33.0,44.12,2.94,36.36,39.15,53.94,36.09,73.18,7.76,15.87,11.82,41.36
JFK,2019-08-17 00:00:00,17.0,29.0,38.0,29.0,36.0,48.28,13.79,55.56,40.52,46.41,28.43,67.24,7.83,13.33,11.11,29.5
JFK,2019-08-17 00:00:00,18.0,40.0,37.0,36.0,37.0,50.0,13.89,59.46,21.0,47.83,29.94,49.28,8.65,13.35,10.08,25.49
JFK,2019-08-17 00:00:00,19.0,43.0,28.0,42.0,26.0,38.1,0.0,57.69,30.71,46.55,28.32,58.4,9.04,10.03,4.69,19.23
JFK,2019-08-17 00:00:00,20.0,33.0,42.0,31.0,40.0,58.06,0.0,37.5,30.39,47.58,29.64,58.97,9.88,9.51,8.23,56.9
JFK,2019-08-17 00:00:00,21.0,37.0,26.0,35.0,26.0,42.86,0.0,50.0,34.11,49.11,31.28,63.51,4.77,8.05,1.96,54.5
JFK,2019-08-17 00:00:00,22.0,31.0,42.0,28.0,39.0,42.86,3.57,46.15,47.61,42.36,24.91,71.43,8.9,7.42,8.87,34.36
JFK,2019-08-17 00:00:00,23.0,20.0,26.0,14.0,24.0,85.71,14.29,45.83,5.07,33.43,15.81,19.0,5.38,5.86,5.04,26.04
JFK,2019-08-18 00:00:00,0.0,10.0,14.0,8.0,14.0,50.0,37.5,50.0,27.38,26.88,9.35,36.38,2.14,5.79,5.86,18.29
JFK,2019-08-18 00:00:00,1.0,10.0,3.0,8.0,3.0,62.5,37.5,66.67,62.13,25.63,8.25,70.0,2.0,6.43,2.67,7.33
JFK,2019-08-18 00:00:00,2.0,4.0,1.0,5.0,2.0,60.0,80.0,50.0,13.6,19.4,3.44,14.6,0.0,2.25,0.0,30.5
JFK,2019-08-18 00:00:00,3.0,1.0,3.0,0.0,3.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,4.0,6.73,0.0,8.67
JFK,2019-08-18 00:00:00,4.0,1.0,1.0,1.0,3.0,0.0,0.0,100.0,44.0,19.0,1.4,45.0,0.0,3.07,0.0,0.0
JFK,2019-08-18 00:00:00,5.0,12.0,21.0,13.0,20.0,76.92,84.62,75.0,11.62,14.85,2.09,12.23,1.8,4.57,2.5,39.1
JFK,2019-08-18 00:00:00,6.0,20.0,27.0,23.0,27.0,69.57,65.22,59.26,15.57,19.78,3.76,18.09,18.96,4.3,11.22,29.56
JFK,2019-08-18 00:00:00,7.0,37.0,28.0,40.0,27.0,82.5,72.5,66.67,29.48,25.02,7.66,34.75,17.15,4.11,3.63,13.78
JFK,2019-08-18 00:00:00,8.0,48.0,18.0,47.0,16.0,74.47,68.09,75.0,36.32,25.36,7.02,41.26,2.06,5.72,1.19,6.25
JFK,2019-08-18 00:00:00,9.0,40.0,25.0,43.0,24.0,86.05,79.07,79.17,13.4,26.42,8.83,19.05,3.29,4.69,1.25,12.33
JFK,2019-08-18 00:00:00,10.0,22.0,26.0,21.0,25.0,85.71,85.71,80.0,8.48,18.76,2.64,9.38,2.8,1.59,2.04,21.36
JFK,2019-08-18 00:00:00,11.0,38.0,23.0,37.0,23.0,83.78,78.38,91.3,16.16,23.0,5.86,20.62,2.87,1.61,0.43,7.22
JFK,2019-08-18 00:00:00,12.0,24.0,35.0,22.0,38.0,68.18,54.55,86.84,19.41,26.68,9.5,27.18,3.29,2.55,1.89,11.18
JFK,2019-08-18 00:00:00,13.0,29.0,43.0,30.0,39.0,80.0,46.67,76.92,9.77,33.83,16.03,24.47,3.05,4.09,2.31,32.38
JFK,2019-08-18 00:00:00,14.0,35.0,41.0,34.0,40.0,52.94,14.71,85.0,32.44,43.0,25.27,56.59,6.78,4.51,4.95,14.15
JFK,2019-08-18 00:00:00,15.0,29.0,44.0,27.0,42.0,66.67,33.33,69.05,67.89,46.33,28.07,94.41,4.9,6.08,4.67,28.05
